Gene_acc,Gene_id,srank,Intensity,FDR,Desc,desc2,ids2
4718,Tb927.10.7840,0.26210900000000004,7.444903162795462,0.94012,"hypothetical protein, conserved",Tb927.10.7840:mRNA-p1 | transcript=Tb927.10.7840:mRNA | gene=Tb927.10.7840 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_10_v5.1:1961936-196,Tb927.10.7840:mRNA-p1
4719,Tb927.11.1010,-0.26060900000000004,8.585212490300883,0.94096,"chaperone protein DnaJ, putative",Tb927.11.1010:mRNA-p1 | transcript=Tb927.11.1010:mRNA | gene=Tb927.11.1010 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=chaperone protein DnaJ  putative | transcript_product=chaperone protein DnaJ  putative | location=Tb927_11_v5.1:258816-25Tb927.11.10100:mRNA-p1 | transcript=Tb927.11.10100:mRNA | gene=Tb927.11.10100 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_11_v5.1:2707569-,Tb927.11.1010:mRNA-p1Tb927.11.10100:mRNA-p1
4720,Tb927.11.14390,0.260474,8.581790421990247,0.94096,"hypothetical protein, conserved",Tb927.11.14390:mRNA-p1 | transcript=Tb927.11.14390:mRNA | gene=Tb927.11.14390 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_11_v5.1:3828506-,Tb927.11.14390:mRNA-p1
4721,Tb927.8.3910,-0.259955,8.855446464315735,0.9411,"thymidylate kinase, putative",Tb927.8.3910:mRNA-p1 | transcript=Tb927.8.3910:mRNA | gene=Tb927.8.3910 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=thymidylate kinase  putative | transcript_product=thymidylate kinase  putative | location=Tb927_08_v5.1:1164485-1165522(-) |,Tb927.8.3910:mRNA-p1;Tb927.8.3510:mRNA-p1;Tb11.v5.0738.1-p1
4722,Tb927.11.8050,0.259799,9.543931530345496,0.9411,"Sas10/Utp3/C1D family/Sas10 C-terminal domain containing protein, putative",Tb927.11.8050:mRNA-p1 | transcript=Tb927.11.8050:mRNA | gene=Tb927.11.8050 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Sas10/Utp3/C1D family/Sas10 C-terminal domain containing protein  putative | transcript_product=Sas10/Utp3/C1D family/Sas,Tb927.11.8050:mRNA-p1
4723,Tb927.10.9840,0.259743,9.475496854549998,0.9411,"chaperone protein DnaJ, putative",Tb927.10.9840:mRNA-p1 | transcript=Tb927.10.9840:mRNA | gene=Tb927.10.9840 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=chaperone protein DnaJ  putative | transcript_product=chaperone protein DnaJ  putative | location=Tb927_10_v5.1:2433556-2,Tb927.10.9840:mRNA-p1
4724,Tb927.11.11020,-0.25919200000000003,8.4437635069775,0.94113,"hypothetical protein, conserved",Tb927.11.11020:mRNA-p1 | transcript=Tb927.11.11020:mRNA | gene=Tb927.11.11020 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_11_v5.1:2945515-,Tb927.11.11020:mRNA-p1
4725,Tb927.10.8570,0.257702,8.374821638471994,0.94215,"hypothetical protein, conserved",Tb927.10.8570:mRNA-p1 | transcript=Tb927.10.8570:mRNA | gene=Tb927.10.8570 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_10_v5.1:2121359-212,Tb927.10.8570:mRNA-p1
4726,Tb927.8.3780,0.257538,8.676153834865158,0.94215,"MORN repeat, putative",Tb927.8.3780:mRNA-p1 | transcript=Tb927.8.3780:mRNA | gene=Tb927.8.3780 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=MORN repeat  putative | transcript_product=MORN repeat  putative | location=Tb927_08_v5.1:1126727-1127227(-) | protein_lengt,Tb927.8.3780:mRNA-p1
4727,Tb927.4.770,-0.254958,8.813560974536442,0.94402,"ubiquitin-protein ligase, putative",Tb927.4.770:mRNA-p1 | transcript=Tb927.4.770:mRNA | gene=Tb927.4.770 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=ubiquitin-protein ligase  putative | transcript_product=ubiquitin-protein ligase  putative | location=Tb927_04_v5.1:212180-2160,Tb927.4.770:mRNA-p1
4728,Tb927.6.2540,-0.254821,8.63804974826439,0.94402,"DREV methyltransferase, putative",Tb927.6.2540:mRNA-p1 | transcript=Tb927.6.2540:mRNA | gene=Tb927.6.2540 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=DREV methyltransferase  putative | transcript_product=DREV methyltransferase  putative | location=Tb927_06_v5.1:770304-77126,Tb927.6.2540:mRNA-p1
4729,Tb927.10.6300,-0.25464499999999995,7.401107465479456,0.94402,Mitochondrial ribosomal protein S5,Tb927.10.6300:mRNA-p1 | transcript=Tb927.10.6300:mRNA | gene=Tb927.10.6300 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Mitochondrial ribosomal protein S5 | transcript_product=Mitochondrial ribosomal protein S5 | location=Tb927_10_v5.1:15933,Tb927.10.6300:mRNA-p1;Tb11.v5.0276.1-p1
4730,Tb927.10.13760,0.254477,8.262688344301697,0.94402,"hypothetical protein, conserved",Tb927.10.13760:mRNA-p1 | transcript=Tb927.10.13760:mRNA | gene=Tb927.10.13760 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_10_v5.1:3359570-,Tb927.10.13760:mRNA-p1
4731,Tb927.10.950,0.254018,7.6777164249258965,0.94402,"hypothetical protein, conserved",Tb927.10.9500:mRNA-p1 | transcript=Tb927.10.9500:mRNA | gene=Tb927.10.9500 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=expression site-associated gene 3 (ESAG3) protein  putative | transcript_product=expression site-associated gene 3 (ESAG3Tb927.10.950:mRNA-p1 | transcript=Tb927.10.950:mRNA | gene=Tb927.10.950 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_10_v5.1:258541-259947(,Tb927.10.9500:mRNA-p1;Tb11.v5.0814.1-p1Tb927.10.950:mRNA-p1
4732,Tb927.7.7290,0.253919,8.811373897053894,0.94402,"COG4 transport protein, putative",Tb927.7.7290:mRNA-p1 | transcript=Tb927.7.7290:mRNA | gene=Tb927.7.7290 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=COG4 transport protein  putative | transcript_product=COG4 transport protein  putative | location=Tb927_07_v5.1:2103603-2106,Tb927.7.7290:mRNA-p1
4733,Tb927.10.6830,0.253456,7.9915848851134506,0.94402,bardet-biedl syndrome 4 protein,Tb927.10.6830:mRNA-p1 | transcript=Tb927.10.6830:mRNA | gene=Tb927.10.6830 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=bardet-biedl syndrome 4 protein | transcript_product=bardet-biedl syndrome 4 protein | location=Tb927_10_v5.1:1720306-172,Tb927.10.6830:mRNA-p1;Tb11.v5.0539.1-p1
4734,Tb927.3.1690,-0.251778,9.376430951177879,0.94497,"Mitochondrial ATP synthase subunit, putative",Tb927.3.1690:mRNA-p1 | transcript=Tb927.3.1690:mRNA | gene=Tb927.3.1690 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Mitochondrial ATP synthase subunit  putative | transcript_product=Mitochondrial ATP synthase subunit  putative | location=Tb,Tb927.3.1690:mRNA-p1
4735,Tb927.5.1410,-0.251522,9.789601862354695,0.94497,64 kDa invariant surface glycoprotein,Tb927.5.1410:mRNA-p1 | transcript=Tb927.5.1410:mRNA | gene=Tb927.5.1410 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=64 kDa invariant surface glycoprotein | transcript_product=64 kDa invariant surface glycoprotein | location=Tb927_05_v5.1:50,Tb927.5.1410:mRNA-p1
4736,Tb927.5.4440,0.251487,9.249345136353329,0.94497,"dynein light chain, putative",Tb927.5.4440:mRNA-p1 | transcript=Tb927.5.4440:mRNA | gene=Tb927.5.4440 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=dynein light chain  putative | transcript_product=dynein light chain  putative | location=Tb927_05_v5.1:1371363-1371635(-) |,Tb927.5.4440:mRNA-p1;Tb05.5K5.90:mRNA-p1
4737,Tb927.2.3300,-0.250504,10.097569639431372,0.9454,65 kDa invariant surface glycoprotein,Tb927.2.3300:mRNA-p1 | transcript=Tb927.2.3300:mRNA | gene=Tb927.2.3300 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=65 kDa invariant surface glycoprotein | transcript_product=65 kDa invariant surface glycoprotein | location=Tb927_02_v5.1:60,Tb927.2.3300:mRNA-p1;Tb927.2.3290:mRNA-p1;Tb927.2.3280:mRNA-p1;Tb927.2.3310:mRNA-p1
4738,Tb927.4.4280,0.249769,8.324961153037355,0.9458,"hypothetical protein, conserved",Tb927.4.4280:mRNA-p1 | transcript=Tb927.4.4280:mRNA | gene=Tb927.4.4280 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_04_v5.1:1134584-113557,Tb927.4.4280:mRNA-p1;Tb927.4.4260:mRNA-p1;Tb927.4.4240:mRNA-p1
4739,Tb927.11.11250,-0.249518,10.454189113874769,0.9458,cytosolic malate dehydrogenase,Tb927.11.11250:mRNA-p1 | transcript=Tb927.11.11250:mRNA | gene=Tb927.11.11250 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=cytosolic malate dehydrogenase | transcript_product=cytosolic malate dehydrogenase | location=Tb927_11_v5.1:3011678-30,Tb927.11.11250:mRNA-p1
4740,Tb927.4.2320,-0.247585,8.652265685538277,0.94687,"hypothetical protein, conserved",Tb927.4.2320:mRNA-p1 | transcript=Tb927.4.2320:mRNA | gene=Tb927.4.2320 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_04_v5.1:604609-605043(,Tb927.4.2320:mRNA-p1
4741,Tb927.10.8210,-0.247495,8.492690561149542,0.94687,KREPA2,Tb927.10.8210:mRNA-p1 | transcript=Tb927.10.8210:mRNA | gene=Tb927.10.8210 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=KREPA2 | transcript_product=KREPA2 | location=Tb927_10_v5.1:2039516-2041279(-) | protein_length=587 | sequence_SO=chromos,Tb927.10.8210:mRNA-p1
4742,Tb927.11.15040,-0.247023,9.374198257929082,0.94691,"Chaperonin HSP60, mitochondrial",Tb927.11.15040:mRNA-p1 | transcript=Tb927.11.15040:mRNA | gene=Tb927.11.15040 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Chaperonin HSP60  mitochondrial | transcript_product=Chaperonin HSP60  mitochondrial | location=Tb927_11_v5.1:4000459-,Tb927.11.15040:mRNA-p1
4743,Tb927.9.15850,0.244673,8.140633725134817,0.94847,hypothetical protein,Tb927.9.15850:mRNA-p1 | transcript=Tb927.9.15850:mRNA | gene=Tb927.9.15850 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=Tb927_09_v5.1:2509466-2510152(-) | protein_leng,Tb927.9.15850:mRNA-p1;Tb09.v4.0110:mRNA-p1;Tb09.v4.0014:mRNA-p1
4744,Tb927.11.8900,0.244087,8.492955847375418,0.94866,"DPCD protein family, putative",Tb927.11.8900:mRNA-p1 | transcript=Tb927.11.8900:mRNA | gene=Tb927.11.8900 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=DPCD protein family  putative | transcript_product=DPCD protein family  putative | location=Tb927_11_v5.1:2444850-2445461,Tb927.11.8900:mRNA-p1
4745,Tb11.v5.0191,0.242964,8.96317844362156,0.94922,"ELMO/CED-12 family, putative",Tb11.v5.0191.1-p1 | transcript=Tb11.v5.0191.1 | gene=Tb11.v5.0191 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=ELMO/CED-12 family  putative | transcript_product=ELMO/CED-12 family  putative | location=Tb927_11_bin_v5.1:264278-265495(-) | pro,Tb11.v5.0191.1-p1;Tb927.10.5960:mRNA-p1
4746,Tb927.7.5110,0.242614,8.276346896253033,0.94922,"hypothetical protein, conserved",Tb927.7.5110:mRNA-p1 | transcript=Tb927.7.5110:mRNA | gene=Tb927.7.5110 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_07_v5.1:1348776-135048,Tb927.7.5110:mRNA-p1
4747,Tb927.11.3070,0.241399,8.67391439429399,0.94984,"ribosome assembly protein RRB1, putative",Tb927.11.3070:mRNA-p1 | transcript=Tb927.11.3070:mRNA | gene=Tb927.11.3070 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=ribosome assembly protein RRB1  putative | transcript_product=ribosome assembly protein RRB1  putative | location=Tb927_1,Tb927.11.3070:mRNA-p1
4748,Tb927.8.3480,0.240037,8.052693941924968,0.95057,"hypothetical protein, conserved",Tb927.8.3480:mRNA-p1 | transcript=Tb927.8.3480:mRNA | gene=Tb927.8.3480 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_08_v5.1:1033756-103558,Tb927.8.3480:mRNA-p1
4749,Tb927.9.2980,0.239313,8.82755665137503,0.95093,"hypothetical protein, conserved",Tb927.9.2980:mRNA-p1 | transcript=Tb927.9.2980:mRNA | gene=Tb927.9.2980 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_09_v5.1:668204-668449(,Tb927.9.2980:mRNA-p1
4750,Tb927.10.13840,0.239269,8.579497782534824,0.95093,"Domain of unknown function (DUF4475), putative",Tb927.10.13840:mRNA-p1 | transcript=Tb927.10.13840:mRNA | gene=Tb927.10.13840 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Domain of unknown function (DUF4475)  putative | transcript_product=Domain of unknown function (DUF4475)  putative | l,Tb927.10.13840:mRNA-p1
4751,Tb927.6.4540,0.235791,8.783710675400918,0.95277,"3-hydroxy-3-methylglutaryl-CoA reductase, putative",Tb927.6.4540:mRNA-p1 | transcript=Tb927.6.4540:mRNA | gene=Tb927.6.4540 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=3-hydroxy-3-methylglutaryl-CoA reductase  putative | transcript_product=3-hydroxy-3-methylglutaryl-CoA reductase  putative |,Tb927.6.4540:mRNA-p1
4752,Tb927.11.13320,-0.234959,7.655224900768312,0.95316,"hypothetical protein, conserved",Tb927.11.13320:mRNA-p1 | transcript=Tb927.11.13320:mRNA | gene=Tb927.11.13320 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_11_v5.1:3567710-,Tb927.11.13320:mRNA-p1
4753,Tb927.3.720,0.234926,9.554125581513013,0.95316,zinc finger protein 3,Tb927.3.720:mRNA-p1 | transcript=Tb927.3.720:mRNA | gene=Tb927.3.720 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=zinc finger protein 3 | transcript_product=zinc finger protein 3 | location=Tb927_03_v5.1:176779-177171(-) | protein_length=130,Tb927.3.720:mRNA-p1
4754,Tb927.8.3200,-0.234859,7.871730513823207,0.95316,Rapamycin-insensitive companion of TOR2,Tb927.8.3200:mRNA-p1 | transcript=Tb927.8.3200:mRNA | gene=Tb927.8.3200 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Rapamycin-insensitive companion of TOR2 | transcript_product=Rapamycin-insensitive companion of TOR2 | location=Tb927_08_v5.,Tb927.8.3200:mRNA-p1
4755,Tb927.7.5930,-0.234088,8.12342693500442,0.95316,Protein Associated with Differentiation 1,Tb927.7.5930:mRNA-p1 | transcript=Tb927.7.5930:mRNA | gene=Tb927.7.5930 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Protein Associated with Differentiation 1 | transcript_product=Protein Associated with Differentiation 1 | location=Tb927_07,Tb927.7.5930:mRNA-p1;Tb927.7.5990:mRNA-p1;Tb927.7.5970:mRNA-p1;Tb927.7.5950:mRNA-p1;Tb927.7.5960:mRNA-p1;Tb927.7.5940:mRNA-p1
4756,Tb927.9.9710,0.233715,9.293605603192818,0.95324,"Histidine phosphatase superfamily (branch 1), putative",Tb927.9.9710:mRNA-p1 | transcript=Tb927.9.9710:mRNA | gene=Tb927.9.9710 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Histidine phosphatase superfamily (branch 1)  putative | transcript_product=Histidine phosphatase superfamily (branch 1)  pu,Tb927.9.9710:mRNA-p1
4757,Tb927.6.1650,-0.232447,9.454433228116589,0.95391,"single strand-specific nuclease, putative",Tb927.6.1650:mRNA-p1 | transcript=Tb927.6.1650:mRNA | gene=Tb927.6.1650 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=single strand-specific nuclease  putative | transcript_product=single strand-specific nuclease  putative | location=Tb927_06,Tb927.6.1650:mRNA-p1;Tb927.6.1640:mRNA-p1
4758,Tb927.2.1860,0.232365,8.228066552657971,0.95391,RNA editing mediator complex protein 2,Tb927.2.1860:mRNA-p1 | transcript=Tb927.2.1860:mRNA | gene=Tb927.2.1860 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=RNA editing mediator complex protein 2 | transcript_product=RNA editing mediator complex protein 2 | location=Tb927_02_v5.1:,Tb927.2.1860:mRNA-p1
4759,Tb927.10.11860,0.231623,7.908522548878899,0.95411,"Cornifin (SPRR) family, putative",Tb927.10.11860:mRNA-p1 | transcript=Tb927.10.11860:mRNA | gene=Tb927.10.11860 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Cornifin (SPRR) family  putative | transcript_product=Cornifin (SPRR) family  putative | location=Tb927_10_v5.1:289633,Tb927.10.11860:mRNA-p1
4760,Tb927.5.3230,-0.229807,8.884653784654523,0.95517,"hypothetical protein, conserved",Tb927.5.3230:mRNA-p1 | transcript=Tb927.5.3230:mRNA | gene=Tb927.5.3230 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_05_v5.1:1058296-106484,Tb927.5.3230:mRNA-p1
4761,Tb927.7.4620,0.229621,8.167199143297752,0.95517,"hypothetical protein, conserved",Tb927.7.4620:mRNA-p1 | transcript=Tb927.7.4620:mRNA | gene=Tb927.7.4620 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_07_v5.1:1226040-122686,Tb927.7.4620:mRNA-p1
4762,Tb927.7.880,0.227912,9.446241945325413,0.95603,"RNA-binding protein, putative",Tb927.7.880:mRNA-p1 | transcript=Tb927.7.880:mRNA | gene=Tb927.7.880 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=RNA-binding protein  putative | transcript_product=RNA-binding protein  putative | location=Tb927_07_v5.1:208400-209233(-) | pr,Tb927.7.880:mRNA-p1
4763,Tb927.8.5530,0.226878,8.186928096934768,0.9565,"COP9 signalosome complex subunit 5, putative",Tb927.8.5530:mRNA-p1 | transcript=Tb927.8.5530:mRNA | gene=Tb927.8.5530 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=COP9 signalosome complex subunit 5  putative | transcript_product=COP9 signalosome complex subunit 5  putative | location=Tb,Tb927.8.5530:mRNA-p1
4764,Tb927.5.4310,-0.225849,8.764967754969181,0.9570000000000001,"GTP-binding protein, putative",Tb927.5.4310:mRNA-p1 | transcript=Tb927.5.4310:mRNA | gene=Tb927.5.4310 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=GTP-binding protein  putative | transcript_product=GTP-binding protein  putative | location=Tb927_05_v5.1:1344787-1347231(-),Tb927.5.4310:mRNA-p1
4765,Tb927.8.4170,-0.225766,9.503572800457903,0.9570000000000001,"RNA-binding protein, putative",Tb927.8.4170:mRNA-p1 | transcript=Tb927.8.4170:mRNA | gene=Tb927.8.4170 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=RNA-binding protein  putative | transcript_product=RNA-binding protein  putative | location=Tb927_08_v5.1:1227486-1230059(-),Tb927.8.4170:mRNA-p1
4766,Tb927.10.11400,0.223922,8.54025437415111,0.95786,"WD domain, G-beta repeat, putative",Tb927.10.11400:mRNA-p1 | transcript=Tb927.10.11400:mRNA | gene=Tb927.10.11400 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=WD domain  G-beta repeat  putative | transcript_product=WD domain  G-beta repeat  putative | location=Tb927_10_v5.1:27,Tb927.10.11400:mRNA-p1
4767,Tb927.10.12620,-0.223741,7.749125400963105,0.95786,"Protein of unknown function (DUF3648), putative",Tb927.10.12620:mRNA-p1 | transcript=Tb927.10.12620:mRNA | gene=Tb927.10.12620 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Protein of unknown function (DUF3648)  putative | transcript_product=Protein of unknown function (DUF3648)  putative |,Tb927.10.12620:mRNA-p1
