Gene_acc,Gene_id,SignedRank,log10TMT,FDR,Desc
4381,Tb927.1.3270,-0.369005,5.56838557560252,0.89456,"hypothetical protein, conserved"
4382,Tb927.5.3580,0.368603,6.092887828739078,0.89456,"phosphoglycerate mutase protein, putative"
4383,Tb927.10.14430,0.36849,4.488404987194497,0.89456,"hypothetical protein, conserved"
4384,Tb927.9.3460,0.368371,4.700817610788672,0.89456,"zinc finger protein family member, putative"
4385,Tb927.6.5110,-0.368315,5.588103560302743,0.89456,"damage-specific DNA binding protein, putative"
4386,Tb927.9.12990,-0.368288,6.1428012456739305,0.89456,"hypothetical protein, conserved"
4387,Tb927.8.1480,0.368157,5.190803095389852,0.89456,"RAVE protein 1 C terminal, putative"
4388,Tb927.8.1320,-0.367161,5.231618237786768,0.89456,"hypothetical protein, conserved"
4389,Tb927.3.950,0.367128,5.28517460125202,0.89456,"2OG-Fe(II) oxygenase superfamily, putative"
4390,Tb927.10.14020,0.367063,5.063671053930718,0.89456,"hypothetical protein, conserved"
4391,Tb927.9.7650,0.36705,5.411431695439364,0.89456,"ADP-ribosylation factor, putative"
4392,Tb927.8.4870,0.366838,6.078342006062222,0.89456,Component of motile flagella 6
4393,Tb927.8.5230,0.366797,5.850787097711307,0.89456,"peptidyl-prolyl cis-trans isomerase, putative"
4394,Tb927.7.480,-0.366316,4.906649243810767,0.89456,"hypothetical protein, conserved"
4395,Tb927.2.5270,-0.366236,6.867590235798565,0.89456,"dynein heavy chain, putative"
4396,Tb927.10.14340,-0.365628,6.128436966255428,0.8945700000000001,"hypothetical protein, conserved"
4397,Tb927.10.7690,-0.365626,6.543577635223468,0.8945700000000001,Component of motile flagella 4
4398,Tb927.9.2650,-0.365394,5.080428051258176,0.8945700000000001,Present in the outer mitochondrial membrane proteome 2
4399,Tb927.4.2010,0.364945,5.934964478523616,0.8947799999999999,"acyl-CoA binding protein, putative"
4400,Tb927.10.2950,0.364883,6.017332509672134,0.8947799999999999,"hypothetical protein, conserved"
4401,Tb927.6.1890,0.36463,4.850658485912448,0.8947799999999999,"hypothetical protein, conserved"
4402,Tb927.3.3220,-0.364523,6.115738063479023,0.8947799999999999,"RNA polymerase-associated protein CTR9, putative"
4403,Tb927.10.2680,0.364078,3.907209754048225,0.89495,"pyridine nucleotide-disulphide oxidoreductase, putative"
4404,Tb927.3.5290,0.363765,5.439298475341245,0.89512,"hypothetical protein, conserved"
4405,Tb927.11.8160,0.363489,6.995198487215906,0.8952399999999999,"dynein heavy chain, putative"
4406,Tb927.6.3970,0.363162,5.213402638207927,0.89536,"SH3 domain protein, conserved"
4407,Tb927.10.14110,-0.362544,5.126578897328263,0.89592,"13 kDa deflagellation-inducible protein, putative"
4408,Tb927.3.4600,0.362507,5.61894018698442,0.89592,"hypothetical protein, conserved"
4409,Tb927.8.7060,0.362497,3.9437351743264357,0.89592,"hypothetical protein, conserved"
4410,Tb927.5.2900,0.362304,5.172228210063519,0.89592,histone deacetylase 4
4411,Tb927.11.10900,0.362145,6.144527506767386,0.89592,Component of motile flagella 9
4412,Tb927.7.3920,-0.361722,5.9719071891078706,0.89592,"hypothetical protein, conserved"
4413,Tb927.8.4840,-0.361352,5.191702463559194,0.89618,"kinesin, putative"
4414,Tb927.10.11330,-0.361165,4.907758800676865,0.89618,"EF-hand domain pair, putative"
4415,Tb927.6.2980,0.361066,4.679769988319309,0.89618,"Eukaryotic translation initiation factor 2-alpha kinase 3, putative"
4416,Tb927.10.15430,0.360967,5.735628171011357,0.89618,"Ankyrin repeats (3 copies), putative"
4417,Tb927.9.10350,-0.360824,5.577363484012361,0.89618,"Snf7, putative"
4418,Tb927.6.3310,0.360738,5.635054602035029,0.89618,"cysteine peptidase, Clan CA, family C2, putative"
4419,Tb927.8.1820,0.360426,4.565531030103923,0.89618,"sterol carrier protein, putative"
4420,Tb927.11.7580,0.360364,4.607127838723606,0.89618,"hypothetical protein, conserved"
4421,Tb927.10.13513,-0.360176,5.255067373160219,0.89618,"Dpy-30 motif containing protein, putative"
4422,Tb927.10.3380,-0.359547,6.048014939002874,0.8965200000000001,"60S acidic ribosomal protein P2, putative"
4423,Tb927.8.5300,-0.35935700000000004,5.776673343706219,0.8965200000000001,"hypothetical protein, conserved"
4424,Tb927.10.12130,0.358667,6.007101686337491,0.89712,"Ubiquitin family, putative"
4425,Tb927.10.8780,0.35837800000000003,6.555902202444599,0.89725,"AAA domain containing protein, putative"
4426,Tb927.10.9400,-0.35833000000000004,5.866750929888651,0.89725,splicing factor 1
4427,Tb927.10.1970,-0.358146,6.64976147813468,0.89725,"CHAT domain containing protein, putative"
4428,Tb927.11.13820,-0.357973,5.7928129375761594,0.89725,"hypothetical protein, conserved"
4429,Tb927.10.13450,0.357856,5.9731971503817896,0.89725,"hypothetical protein, conserved"
4430,Tb927.10.11840,-0.357843,4.5141735049746945,0.89725,"WD domain, G-beta repeat, putative"
4431,Tb06.3A7.270,-0.357321,4.353701497819882,0.89725,"hypothetical protein, conserved"
4432,Tb927.4.2450,-0.357055,7.0652933270269775,0.8972600000000001,protein disulfide isomerase 1
4433,Tb927.11.3370,0.356475,4.8645367898979135,0.8977299999999999,hypothetical protein
4434,Tb927.2.4130,-0.355925,6.154991704905347,0.8981,"enoyl-CoA hydratase/Enoyl-CoA isomerase/3-hydroxyacyl-CoA dehydrogenase, putative"
4435,Tb927.9.6040,-0.355777,5.794084702153219,0.8981,"E1-like ubiquitin-activating enzyme, putative"
4436,Tb927.7.4150,0.355588,4.586594805375237,0.8981,"hypothetical protein, conserved"
4437,Tb927.9.6130,-0.355271,6.3308228456803395,0.8983399999999999,"calmodulin, putative"
4438,Tb927.10.3110,-0.354983,5.268835289996586,0.8985,"DNA primase large subunit, putative"
4439,Tb927.11.16020,0.354889,5.2637346710364605,0.8985,"RNA-binding protein, putative"
4440,Tb927.10.15000,0.354885,5.986074213861912,0.8985,"hypothetical protein, conserved"
4441,Tb927.11.420,-0.354774,5.042574856207477,0.8985,"Fcf2 pre-rRNA processing, putative"
4442,Tb927.10.3870,0.354496,5.085213252416624,0.8985,"hypothetical protein, conserved"
4443,Tb927.10.5630,-0.354366,6.169395196975156,0.8985,"hypothetical protein, conserved"
4444,Tb927.11.11220,0.354313,6.814177650037369,0.8985,"dynein heavy chain, putative"
4445,Tb927.3.2420,-0.354288,5.9777182718150925,0.8985,"Microsomal signal peptidase 12 kDa subunit (SPC12), putative"
4446,Tb927.7.4030,0.354245,5.802717867554031,0.8985,"hypothetical protein, conserved"
4447,Tb927.3.2950,0.354105,6.130907087553556,0.8985,ribonuclease inhibitor- like protein
4448,Tb927.11.8770,-0.354075,6.290324044550107,0.8985,"ATP-dependent RNA helicase FAL1, putative"
4449,Tb927.6.620,0.354037,6.337472572794907,0.8985,"hypothetical protein, conserved"
4450,Tb927.10.12710,0.353781,7.608210360080537,0.8985,"heat shock protein 110, putative"
4451,Tb927.11.11650,-0.353591,5.034115528625585,0.8985,"Centrosomal protein of 164 kDa, putative"
4452,Tb927.11.3250,-0.353518,7.614995588754228,0.8985,"dynein heavy chain, putative"
4453,Tb927.8.4940,0.353327,5.630822662802056,0.8985,"hypothetical protein, conserved"
4454,Tb927.10.4850,0.353233,5.617079010531838,0.8985,"hypothetical protein, conserved"
4455,Tb927.9.6760,-0.352827,5.223733833521236,0.8985,"hypothetical protein, conserved"
4456,Tb927.11.610,0.352788,6.064836583858727,0.8985,"hypothetical protein, conserved"
4457,Tb927.7.5290,-0.352061,5.460434247777788,0.8985,"hypothetical protein, conserved"
4458,Tb927.9.1750,0.35199899999999995,6.624936654566822,0.8985,"Fibronectin type III domain containing protein, putative"
4459,Tb927.7.3130,0.351536,5.111480950522229,0.8985,Transition Zone Protein 103 kDa
4460,Tb927.10.5130,-0.351325,5.372534591702954,0.8985,"Protein C21orf2 homolog, putative"
4461,Tb927.3.3280,0.351259,6.241894971630702,0.8985,"vacuolar protein sorting-associated protein 4, putative"
4462,Tb927.8.4240,-0.350494,5.402384630065397,0.8988700000000001,"hypothetical protein, conserved"
4463,Tb927.11.970,0.350156,5.161597568517828,0.8990299999999999,"hypothetical protein, conserved"
4464,Tb927.3.4960,-0.349631,4.194657695525489,0.89944,"kinesin, putative"
4465,Tb927.9.12700,-0.34925700000000004,5.799524338911214,0.8996700000000001,"phospholipase A1, putative"
4466,Tb927.7.4100,0.349249,6.051841699311826,0.8996700000000001,"Domain of unknown function (DUF4201), putative"
4467,Tb927.11.12970,-0.349086,5.346607216606133,0.8996700000000001,"hypothetical protein, conserved"
4468,Tb927.11.12920,0.349063,5.341183834314123,0.8996700000000001,"hypothetical protein, conserved"
4469,Tb927.11.10200,0.34872,6.14749597473693,0.8996700000000001,"hypothetical protein, conserved"
4470,Tb927.11.6920,0.348196,5.992346556438782,0.89996,"hypothetical protein, conserved"
4471,Tb927.11.15990,0.348163,5.99632410867049,0.89996,Nucleoporin NUP109
4472,Tb927.1.3300,0.348147,6.0748469035555726,0.89996,"Myotubularin-related protein, putative"
4473,Tb927.10.14810,0.348024,6.188633231831517,0.89996,"multiprotein-bridging factor 1, putative"
4474,Tb927.11.7820,-0.347862,5.517609314908278,0.89996,"endonuclease/exonuclease/phosphatase, putative"
4475,Tb927.10.10090,-0.34761,5.416668239178391,0.89996,Component of motile flagella 14
4476,Tb927.7.3170,-0.347525,5.684953024616142,0.89996,"Beta-lactamase superfamily domain containing protein, putative"
4477,Tb927.10.14530,-0.34749800000000003,5.962640783539168,0.89996,19S proteasome non-atpase subunit 8
4478,Tb927.7.5530,0.346528,5.507714230835119,0.9002100000000001,"hypothetical protein, conserved"
4479,Tb927.6.3630,0.346217,5.963834244021578,0.9004,"sphingosine 1-phosphate lyase, putative"
4480,Tb927.8.6230,-0.346086,6.209157423347539,0.9004,"hypothetical protein, conserved"
4481,Tb927.6.4990,-0.346024,5.533263516778715,0.9004,mitochondrial ATP synthase delta chain
4482,Tb927.6.2940,0.345771,6.150587600002347,0.9004,"phosphopantothenoylcysteine decarboxylase, putative"
4483,Tb927.6.1110,0.345348,4.884715141348965,0.9006700000000001,"ubiquitin carboxyl-terminal hydrolase, putative"
4484,Tb927.5.3360,-0.345134,4.431310144246344,0.90071,mitochondrial ribosomal protein L2
4485,Tb927.3.2310,0.34486500000000003,6.479721633789929,0.90085,parkin coregulated gene protein
4486,Tb927.6.640,-0.344063,6.2878017299302265,0.9016,ApaH-like phosphatase ALPH1
4487,Tb927.3.4760,-0.34355,5.823880510885508,0.90209,dynamin-1-like protein
4488,Tb927.7.1920,0.343462,6.090482609667637,0.90209,"paraflagellar rod component, putative"
4489,Tb927.11.10000,-0.343267,5.647461214323804,0.90209,"Charged multivesicular body protein 3, putative"
4490,Tb927.11.6470,-0.343197,4.9910687262309725,0.90209,MICOS complex subunit MIC16
4491,Tb927.1.2570,-0.343052,6.8580506998285236,0.90209,coatomer beta subunit
4492,Tb927.3.1300,-0.34273000000000003,5.999086297277917,0.90211,"hypothetical protein, conserved"
4493,Tb927.8.3700,0.342689,4.2944588776310315,0.90211,"hypothetical protein, conserved"
4494,Tb927.6.1270,-0.342468,5.080403992288187,0.90211,PITH domain-containing protein
4495,Tb927.11.12080,0.342416,5.250082357589142,0.90211,N-acetyl-D-glucosaminylphosphatidylinositol de-N-acetylase
4496,Tb927.4.5200,0.342296,5.904987682773626,0.90211,Nucleoporin NUP62
4497,Tb927.11.10270,-0.341935,5.7598666934440885,0.90211,"Golgi SNAP receptor complex member 1, putative"
4498,Tb927.8.1680,0.341721,5.3672502857738245,0.90211,kinetoplastid kinetochore protein 12
4499,Tb927.10.5840,0.341491,5.881682264310159,0.90211,"translation elongation factor 1-beta, putative"
4500,Tb927.7.220,-0.341477,5.7248872752773785,0.90211,CDP-DAG synthase
4501,Tb927.4.840,0.341015,5.490049826261908,0.90224,"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase, putative"
4502,Tb927.3.2190,-0.340724,5.770664267520135,0.9024,Capping enzyme RNA triphosphatase 1
4503,Tb927.7.2120,-0.340343,6.046488660924501,0.90262,"hypothetical protein, conserved"
4504,Tb927.9.12650,0.340231,7.236306281703197,0.90262,"ubiquitin-activating enzyme E1, putative"
4505,Tb927.10.7120,-0.340168,5.958662611485326,0.90262,"hypothetical protein, conserved"
4506,Tb927.6.650,0.34012800000000004,5.018366884537467,0.90262,"hypothetical protein, conserved"
4507,Tb927.11.13970,0.339859,5.644591205834322,0.90262,"Pab1p-dependent poly(A) ribonuclease subunit, putative"
4508,Tb927.6.1560,-0.339817,5.022640036438138,0.90262,"hypothetical protein, conserved"
4509,Tb927.11.2770,0.339787,5.868977328651328,0.90262,"hypothetical protein, conserved"
4510,Tb927.9.9660,-0.339787,5.937563859939612,0.90262,Mitochondrial import receptor subunit ATOM40
4511,Tb927.11.770,0.339744,5.0758218059268545,0.90262,"hypothetical protein, conserved"
4512,Tb06.3A7.960,-0.33973600000000004,5.587613696103557,0.90262,hypothetical protein
4513,Tb927.7.4870,0.339409,5.77195597267167,0.90262,"hypothetical protein, conserved"
4514,Tb927.10.10300,-0.33896,4.945177973471589,0.90262,"hypothetical protein, conserved"
4515,Tb927.9.11220,-0.338125,5.762603549566803,0.90296,"tRNA import complex component, putative"
4516,Tb927.10.7280,0.337966,5.555352448500898,0.90297,"pre-mRNA splicing factor ATP-dependent RNA helicase, putative"
4517,Tb927.11.5270,-0.337924,5.634070663541634,0.90297,"ubiquitin carboxyl-terminal hydrolase, putative"
4518,Tb927.7.6290,0.3378,6.042545324709013,0.90297,"kinesin, putative"
4519,Tb927.3.3130,0.337714,6.763939361171538,0.90297,Present in the outer mitochondrial membrane proteome 24
4520,Tb927.11.4460,0.337453,7.358515422872763,0.90297,ALBA-Domain Protein
4521,Tb927.10.15590,-0.337169,5.971486912815111,0.90297,"macrophage infectivity potentiator, precursor, putative"
4522,Tb927.6.2020,-0.337033,5.258824782124394,0.90297,Bardet-Biedl syndrome 2 protein
4523,Tb927.7.6680,-0.33517,5.3961702768803965,0.90498,"STE/STE11 serine/threonine-protein kinase, putative"
4524,Tb927.8.2220,0.335094,5.393347029066479,0.90498,"hypothetical protein, conserved"
4525,Tb927.10.10420,0.334988,5.271299367747906,0.90498,"monothiol glutaredoxin, putative"
4526,Tb927.6.3800,0.334791,7.402175375031505,0.90498,"heat shock 70 kDa protein, mitochondrial precursor, putative"
4527,Tb927.11.12850,-0.33451,6.5091308062789395,0.90502,oligopeptidase b
4528,Tb927.4.2200,0.333831,5.44417235769567,0.9056,"Sec7 domain containing protein, putative"
4529,Tb927.11.9220,-0.333683,6.628279916970286,0.9056,proteasome regulatory non-ATP-ase subunit 2
4530,Tb927.10.3230,-0.33365300000000003,5.398804840676141,0.9056,"CMGC/MAPK protein kinase, putative"
4531,Tb927.10.2770,0.333567,6.729378103367335,0.9056,"eukaryotic translation initiation factor 5, putative"
4532,Tb927.8.760,-0.33339,6.2194753713435205,0.9056,nucleolar RNA-binding protein
4533,Tb927.9.12150,-0.333081,5.7302060632283975,0.9056,"transport protein particle (TRAPP) subunit, putative"
4534,Tb927.7.4600,0.332791,4.905476561056897,0.9056,"Calponin homology (CH) domain containing protein, putative"
4535,Tb927.8.6870,0.332777,5.6847092494154765,0.9056,"hypothetical protein, conserved"
4536,Tb927.10.5300,-0.332724,6.15526010521871,0.9056,"eukaryotic translation initiation factor 6 (eIF-6), putative"
4537,Tb927.6.3150,-0.332636,6.647017643965177,0.9056,Hydin
4538,Tb927.11.7350,-0.332473,6.965193074650422,0.9056,Histone H2B variant V
4539,Tb927.2.2950,-0.33147,5.56475480746295,0.90622,"Nop14-like family, putative"
4540,Tb11.v5.0629,0.33115500000000003,5.364894792953944,0.90643,"fumarate hydratase, putative"
4541,Tb927.11.13190,0.33113000000000004,6.97896376275937,0.90643,"elongation factor 1 gamma, putative"
4542,Tb927.11.11510,0.331058,4.6945935006081525,0.90643,hd phosphohydrolase family protein
4543,Tb927.8.3250,-0.331048,6.999047852101716,0.90643,"dynein heavy chain, putative"
4544,Tb927.7.2350,-0.330827,5.578245607459479,0.90643,"hypothetical protein, conserved"
4545,Tb927.2.2990,-0.330674,5.067131635652761,0.90643,"hypothetical protein, conserved"
4546,Tb927.10.14570,0.330493,6.146365798513016,0.90643,"kinesin motor domain containing protein, putative"
4547,Tb927.2.830,0.330385,6.0727521775741025,0.90643,"retrotransposon hot spot protein 1 (RHS1), interrupted"
4548,Tb927.7.5410,0.330168,5.199901379739926,0.90643,"hypothetical protein, conserved"
4549,Tb927.11.13380,0.33015100000000003,5.658459776998312,0.90643,"ATP-dependent helicase, putative"
4550,Tb927.7.3700,-0.330046,5.153911363507664,0.90643,"hypothetical protein, conserved"
4551,Tb927.1.1730,0.329902,5.448121199659218,0.90643,"Polyadenylation mediator complex protein PAMC1, putative"
4552,Tb927.2.5250,-0.329322,4.7044951263595065,0.90643,"tubulin-tyrosine ligase, putative"
4553,Tb927.10.6150,-0.32923600000000003,5.364872923031502,0.90643,"neurobeachin/beige protein, putative"
4554,Tb927.3.1460,0.329193,4.366239238268814,0.90643,hypothetical protein
4555,Tb927.9.6010,-0.329012,5.327801518853336,0.90643,"DNA repair protein Rad9, putative"
4556,Tb927.10.11780,0.328991,5.731322789176443,0.90643,"hypothetical protein, conserved"
4557,Tb927.11.16980,-0.32899,5.286419041860382,0.90643,"chaperone protein DnaJ, putative"
4558,Tb927.11.12210,-0.328865,6.544427739353636,0.90643,"Domain of unknown function (DUF4586), putative"
4559,Tb927.4.4930,0.328855,5.933131979419211,0.90643,"symplekin, putative"
4560,Tb927.10.13660,-0.328683,5.423535307124397,0.90643,"Domain of unknown function DUF21, putative"
4561,Tb09.v4.0151,0.32800100000000004,4.5231088603806295,0.90643,hypothetical protein
4562,Tb927.2.820,0.327965,6.077791695848672,0.90643,"retrotransposon hot spot protein 1 (RHS1), interrupted"
4563,Tb927.4.4160,-0.327941,5.523421274372631,0.90643,RNA editing mediator complex protein 5
4564,Tb927.10.16020,-0.32723800000000003,5.30001545778451,0.90647,"pre-RNA processing PIH1/Nop17, putative"
4565,Tb927.6.3020,0.327127,5.517521386805876,0.90647,"hypothetical protein, conserved"
4566,Tb927.10.13320,0.326941,6.178242916112875,0.90647,"DNA-directed RNA polymerase II/III subunit, putative"
4567,Tb927.10.360,0.326855,5.502406633912498,0.90647,"hypothetical protein, conserved"
4568,Tb927.10.6840,-0.32618800000000003,5.938838991026434,0.9069,"hypothetical protein, conserved"
4569,Tb11.02.5105b,0.326061,3.9437285827215134,0.9069,"hypothetical protein, conserved"
4570,Tb09.v4.0067,-0.32576,4.889954054985316,0.90705,"retrotransposon hot spot protein, pseudogene"
4571,Tb927.10.15080,0.325733,5.283813635064297,0.90705,WD40 Repeat 1
4572,Tb927.10.7910,0.325164,4.619098550480973,0.90733,"RNA editing complex protein, putative"
4573,Tb927.5.4040,-0.324982,4.131394081817373,0.90736,"Mitochondrial SSU ribosomal protein, putative"
